Week,Year,StoreURL,Store,Address,Category,Product,Info,Vilkor,Jfm,Price,Discount,PriceInfo,Priceunit,Image,Medlem
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-fjallbacka/,Coop Fjällbacka,Hitta hit Jasminvägen 2 Coop Fjällbacka 45740 Fjällbacka Hitta till butiken,Övrigt,Vegetarisk färs,300 g. Fryst. Jfr-pris 50:-/kg.,,Jfr-pris 50:-/kg.,15,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1604319138/411275.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-fjallbacka/,Coop Fjällbacka,Hitta hit Jasminvägen 2 Coop Fjällbacka 45740 Fjällbacka Hitta till butiken,Övrigt,Vattenflaska,Rymmer 500 ml. Välj mellan olika färger. Ordinarie pris 29:95/st.,,,20,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1611750497/418431.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Färdigrätter,400-420 g. Kylda. Välj mellan olika sorter. Jfr-pris 137:50/kg.,,Jfr-pris 137:50/kg.,55,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1530088957/308240.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Läsk,150 cl. Välj mellan olika sorter. Jfr-pris 10:-/lit.,,Jfr-pris 10:-/lit.,,2 för30:-,2 för,,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1570011589/383089.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Pulled Pork/Beef/Turkey,400-500 g. Kyld. Välj mellan olika sorter. Jfr-pris 99:80/kg.,,Jfr-pris 99:80/kg.,49,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1593692803/402785.png,Medlemspris
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Kolsyrat vatten/Mineralvatten,150 cl. Välj mellan olika sorter. Jfr-pris 5:55/lit.,,Jfr-pris 5:55/lit.,,3 för25:-,3 för,,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1553182342/368641.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Fläskfärs i rulle,500 g. Jfr-pris 49:80/kg.,,Jfr-pris 49:80/kg.,24,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1585352681/396410.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Kvarg,150 g. Välj mellan olika sorters smaksatt. Jfr-pris 33:33/kg.,,Jfr-pris 33:33/kg.,5,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1611672105/418238.png,Medlemspris
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Mat- & Bakmargarin,500 g. Jfr-pris 20:-/kg.,,Jfr-pris 20:-/kg.,10,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1581001465/392720.png,Medlemspris
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Ekologisk Mozzarella,125 g. Jfr-pris 120:-/kg.,,Jfr-pris 120:-/kg.,15,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1539380812/352561.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Bacon,350-375 g. Välj mellan skivat 3-pack och tärnat. Jfr-pris 87:73/kg.,,Jfr-pris 87:73/kg.,32,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1573032973/385131.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Kyckling Slow cooked,350 g. Kylda. Välj mellan olika sorter. Jfr-pris 128:57/kg.,,Jfr-pris 128:57/kg.,45,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1562699241/375991.png,Medlemspris
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Ost,750 g. I bit. Välj mellan Gouda och Edamer. Jfr-pris 53:20/kg.,,Jfr-pris 53:20/kg.,39,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1581006904/392743.png,Medlemspris
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Ribs,500 g. Av fläsk. Välj mellan chili och bbq. Jfr-pris 89:80/kg.,,Jfr-pris 89:80/kg.,44,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1579702255/387243.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Ost,Ca 500-800 g. I bit. 10-38%. Välj mellan olika sorter. Jfr-pris 89:-/kg.,,Jfr-pris 89:-/kg.,89,,,kg,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1562746248/376043.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Bröd,550-680 g. Välj mellan Gott gräddat och Fullkornsrost. Jfr-pris 29:41/kg.,,Jfr-pris 29:41/kg.,20,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1611309720/417946.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Fläskkarré,Ca 1200 g. Benfri. I bit. Jfr-pris 59:90/kg.,,Jfr-pris 59:90/kg.,59,,,kg,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1531310214/336920.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Sandwich,130-140 g. Kyld. Välj mellan olika sorter. Jfr-pris 214:29/kg.,,Jfr-pris 214:29/kg.,30,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1597238789/405092.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Vispgrädde,5 dl. 36%. Jfr-pris 40:-/lit.,,Jfr-pris 40:-/lit.,,2 för40:-,2 för,,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1560159384/373512.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Juice,2 liter. Välj mellan olika sorter. Jfr-pris 11:-/lit.,,Jfr-pris 11:-/lit.,22,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1529974034/302744.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Ekologisk Kiwi,Ca 90 g. Klass 1. Jfr-pris 44:44/kg.,,Jfr-pris 44:44/kg.,,3 för12:-,3 för,,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1440064221/49875.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Röd grapefrukt,Ca 250 g. Klass 1. Jfr-pris 30:-/kg.,,Jfr-pris 30:-/kg.,,2 för15:-,2 för,,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1580737420/392266.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Morötter i påse,1 kg. Klass 1. Jfr-pris 8:90/kg.,,Jfr-pris 8:90/kg.,8,,,påse,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1514980726/274466.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Plommontomater i ask,500 g. Klass 1. Jfr-pris 30:-/kg.,,Jfr-pris 30:-/kg.,15,,,ask,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1553524202/368773.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Påsklilja tête-a-tête,Kruka ingår ej. Jfr-pris 24:50/st.,,Jfr-pris 24:50/st.,,2 för49:-,2 för,,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1553696198/368846.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Färskvaror,Ekologisk blandfärs i rulle,500 g. Av nöt/fläsk. Jfr-pris 79:80/kg.,,Jfr-pris 79:80/kg.,39,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1554692020/370245.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Skafferi,Polly,150-200 g. Välj mellan olika sorter. Jfr-pris 75:-/kg.,,Jfr-pris 75:-/kg.,15,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1530692011/312750.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Skafferi,Pasta,400 g. Välj mellan olika sorter. Jfr-pris 37:50/kg.,,Jfr-pris 37:50/kg.,,2 för30:-,2 för,,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1612350335/419958.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Skafferi,Tvättmedel/Sköljmedel,"880-900 ml, 928 ml. Välj mellan A+ flytande tvättmedel 880-900 ml och Noora sköljmedel 928 ml. Jfr-pris 1:20/tvätt/disk.",,Jfr-pris 1:20/tvätt/disk.,,3 för79:-,3 för,,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1589541668/400054.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Skafferi,Toalettpapper/Hushållspapper,568-672 g. Välj mellan toalettpapper 6-pack och hushållspapper 4-pack. Jfr-pris 36:46/kg.,,Jfr-pris 36:46/kg.,,2 för49:-,2 för,,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1511555847/225414.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Skafferi,Jordnötssmör,340 g. Välj mellan Creamy och Crunchy. Jfr-pris 87:94/kg.,,Jfr-pris 87:94/kg.,29,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1530067094/307569.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Skafferi,Ekologisk majonnäs,260 g. Jfr-pris 88:08/kg.,,Jfr-pris 88:08/kg.,22,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1531318959/339349.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Övrigt,Vegetarisk färs,300 g. Fryst. Jfr-pris 50:-/kg.,,Jfr-pris 50:-/kg.,15,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1604319138/411275.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Övrigt,Vattenflaska,Rymmer 500 ml. Välj mellan olika färger. Ordinarie pris 29:95/st.,,,20,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1611750497/418431.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-nora/,Coop Nora,Hitta hit 71331 NORA Coop Nora Borgmästargatan 10 Hitta till butiken,Övrigt,Skärbräda,Tunn skärbräda i BPA-fri plast. Skonsam mot dina knivar. Finns i 6 olika färger. Ordinarie pris 19:95/st.,,,10,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1533620098/343907.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-tullhuset/,Coop Tullhuset,Norra skeppsbron 11 Coop Tullhuset Hitta hit 80310 GÄVLE Hitta till butiken,Färskvaror,Läsk,150 cl. Välj mellan olika sorter. Jfr-pris 10:-/lit.,,Jfr-pris 10:-/lit.,,2 för30:-,2 för,,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1570011589/383089.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-tullhuset/,Coop Tullhuset,Norra skeppsbron 11 Coop Tullhuset Hitta hit 80310 GÄVLE Hitta till butiken,Färskvaror,Kyckling Slow cooked,350 g. Kylda. Välj mellan olika sorter. Jfr-pris 128:57/kg.,,Jfr-pris 128:57/kg.,45,,,st,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1562699241/375991.png,Medlemspris
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-tullhuset/,Coop Tullhuset,Norra skeppsbron 11 Coop Tullhuset Hitta hit 80310 GÄVLE Hitta till butiken,Färskvaror,Fläskkarré,Ca 1200 g. Benfri. I bit. Jfr-pris 59:90/kg.,,Jfr-pris 59:90/kg.,59,,,kg,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1531310214/336920.png,
10,2021,https://www.coop.se/butiker-erbjudanden/coop/coop-tullhuset/,Coop Tullhuset,Norra skeppsbron 11 Coop Tullhuset Hitta hit 80310 GÄVLE Hitta till butiken,Färskvaror,Röd grapefrukt,Ca 250 g. Klass 1. Jfr-pris 30:-/kg.,,Jfr-pris 30:-/kg.,,2 för15:-,2 för,,https://res.cloudinary.com/coopsverige/image/upload//t_200x200_png/v1580737420/392266.png,
